road;chainage;lrp;lat;lon;gap;type;name
R360;43.261;LRP043;24.5740271;90.7033333;;KmPost;Nendail Juncfom 4 km Kishoreganj 20 km
R360;43.297;LRP043a;24.5739716;90.7036389;;Culvert;Box Culvert
R360;43.997;LRP043b;24.5731938;90.7104722;BS;Bridge;Bridge start
R360;44.007;LRP043c;24.5731938;90.7105556;BE;Bridge;Bridge end
R360;44.265;LRP044;24.5729993;90.7130833;;KmPost;Nendail chow 3 km
R360;44.622;LRP044a;24.5727493;90.7165833;;Culvert;Box Culvert
R360;45.267;LRP045;24.5726104;90.7228882;;KmPost;Kishoreganj 18 km
R360;45.292;LRP045a;24.5726382;90.7231382;;Culvert;Box Culvert
R360;45.568;LRP045b;24.5729993;90.7258049;;Culvert;Box Culvert
R360;46.052;LRP045c;24.5736382;90.7304716;;Culvert;Box Culvert
R360;46.273;LRP046;24.5742493;90.7325827;;KmPost;Nendail chow 1 km Kishoreganj 17 km
R360;46.648;LRP046a;24.5753049;90.7361108;;Culvert;Box Culvert
R360;47.045;LRP046b;24.5765827;90.7396108;;SideRoad,Left;Road to Athera bazar (Z 3608) Kendua
R360;47.075;LRP046c;24.5765549;90.7399163;;SideRoad,Left;Road to Tarail (Z 3607)
R360;47.378;LRP047;24.5741938;90.7407774;;KmPost;Kishoreganj 16 km Bhairab 68 km
R360;47.631;LRP047a;24.5721104;90.7417497;;Culvert;Box Culvert
R360;47.838;LRP047b;24.5703327;90.7422497;;Culvert;Box Culvert
R360;47.952;LRP047c;24.5693327;90.7423886;;Culvert;Box Culvert
R360;48.168;LRP048;24.5674438;90.7426941;;KmPost;Kishoreganj 15 km Bhairab 67 km
R360;48.19;LRP048a;24.5672771;90.7427219;;Culvert;Box culvert
R360;48.335;LRP048b;24.566;90.7428886;;Culvert;Box Culvert
R360;48.485;LRP048c;24.5646944;90.7429997;;Culvert;Box Culvert
R360;48.881;LRP048d;24.5611667;90.7432219;;Culvert;Box Culvert
R360;49.127;LRP048e;24.5589722;90.7433608;;Culvert;Box Culvert
R360;49.148;LRP049;24.5588056;90.743333;;KmPost;Kishoreganj 14 km Bhairab 66 km
R360;49.699;LRP049a;24.5538889;90.7436386;;Culvert;Box Culvert
R360;50.119;LRP049b;24.5501389;90.7438886;;Culvert;Box Culvert
R360;50.15;LRP050;24.5498886;90.7438886;;KmPost;Kishoreganj 13 km Bhairab 65 km
R360;50.425;LRP050a;24.5474997;90.7443608;;Culvert;Box Culvert
R360;51.113;LRP051;24.5418886;90.7471108;;KmPost;Kishoreganj 12 km bhairab 64 km
R360;52.082;LRP051a;24.5339163;90.7509167;;Culvert;Box Culvert
R360;52.132;LRP052;24.5335274;90.7511111;;KmPost;Kishoreganj 11 km Bhairab 66 km
R360;52.247;LRP052a;24.5325549;90.7515833;BS;Bridge;Bridge start
R360;52.31;LRP052b;24.5320549;90.75175;BE;Bridge;Bridge end
R360;52.706;LRP052c;24.528666;90.7521944;;Culvert;Box Culvert
R360;52.974;LRP052d;24.5263327;90.7518889;;Culvert;Box Culvert
R360;53.152;LRP052e;24.5247493;90.7516667;;Culvert;Box Culvert
R360;53.182;LRP053;24.5244716;90.7516667;;KmPost;Kishoreganj 10 km Bhairab 62 km
R360;53.549;LRP053a;24.5212493;90.7512778;;Culvert;Box Culvert
R360;54.01;LRP053b;24.5171938;90.7507778;;Culvert;Box Culvert
R360;54.224;LRP054;24.5153611;90.7505556;;KmPost;Kishoreganj 9 km Bhairab 61 km
R360;54.657;LRP054a;24.5116111;90.7514444;;Culvert;Box Culvert
R360;55.239;LRP055;24.5065833;90.75275;;KmPost;Kishoreganj 8 km Bhairab 60 km
R360;56.258;LRP056;24.4981386;90.7565;;KmPost;Kishoreganj 7 km
R360;56.658;LRP056a;24.4948608;90.7580833;;Culvert;Box Culvert
R360;57.242;LRP057;24.490083;90.7604444;;KmPost;Kishoreganj 06 km Bhairab 58 km
R360;57.465;LRP057a;24.4883608;90.7613333;;Culvert;Box Culvert
R360;58.106;LRP057b;24.4832771;90.7641389;;Culvert;Box Culvert
R360;58.266;LRP058;24.481916;90.7646667;;KmPost;Kishoreganj 5 km Bhairab 57 km
R360;58.333;LRP058a;24.481416;90.7649444;;Culvert;Box Culvert
R360;58.701;LRP058b;24.4783882;90.7663889;;Culvert;Box Culvert
R360;59.22;LRP058c;24.47415835;90.76849076;;Culvert;Box Culvert
R360;59.277;LRP059;24.4736938;90.7687216;;KmPost;Kishoreganj 4 km Bhairab 56 km
R360;59.872;LRP059a;24.4688049;90.7711382;;Turnoff,Right;R364, Battoli-  Kishoreganj road
R360;59.962;LRP059b;24.4681938;90.7705271;;Culvert;Box Culvert
R360;60.277;LRP060;24.4658333;90.7687771;;KmPost;Km post missing
R360;61.277;LRP061;24.4585833;90.7632222;;KmPost;Km post missing
R360;61.621;LRP061a;24.4560556;90.7612778;;Culvert;Box Culvert
R360;62.277;LRP062;24.4512778;90.7574722;;KmPost;Km post missing
R360;62.889;LRP063;24.4469719;90.7537778;;KmPost;Bhairab 53 km
R360;63.86;LRP063a;24.4399719;90.7489441;;Bridge;Bridge start
R360;63.889;LRP064;24.4397219;90.7489441;;KmPost;Km post missing
R360;63.899;LRP064a;24.4396386;90.7489719;;Bridge;Bridge end
R360;64.909;LRP065;24.430666;90.748083;;KmPost;Bhairab bazar 51 km
R360;65.067;LRP065a;24.4293049;90.7480274;;CrossRoad;Z3604, Kishoreganj- Hossainpur road
R360;65.367;LRP065b;24.4266382;90.7478052;;Culvert;Box Culvert
R360;65.779;LRP065c;24.4229993;90.7475552;;Culvert;Box Culvert
R360;65.909;LRP066;24.4218049;90.7474441;;KmPost;Km post missing
R360;66.529;LRP066a;24.4162222;90.747583;;Culvert;Box Culvert
R360;66.931;LRP067;24.4125556;90.7476941;;KmPost;Bhairab 49 km
R360;67.93;LRP068;24.4038056;90.7491108;;KmPost;Bhairab bazar 48 km Kotiadi 18 km
R360;67.94;LRP068a;24.40375;90.7491663;;Culvert;Box Culvert
R360;68.375;LRP068b;24.4004167;90.7513611;;CrossRoad;Z3616, Motkhola- Kishoreganj road
R360;68.525;LRP068c;24.3992497;90.7520556;;Culvert;Box Culvert
R360;68.93;LRP069;24.3960552;90.7539167;;KmPost;Km post missing
R360;69.93;LRP070;24.3884163;90.7590278;;KmPost;Km post missing
R360;69.939;LRP070a;24.38828471;90.75904993;;Culvert;Box Culvert
R360;70.348;LRP070b;24.3823049;90.7600556;;Culvert;Box Culvert
R360;70.986;LRP071;24.3793049;90.7595;;KmPost;Bhairab bazar 45 km
R360;71.702;LRP071a;24.3730549;90.7584167;;Culvert;Box Culvert
R360;72;LRP072;24.3703604;90.7580278;;KmPost;Info missing
R360;72.507;LRP072a;24.3657778;90.7575833;;Culvert;Box Culvert
R360;73;LRP073;24.3613889;90.7573056;;KmPost;Km post missing
R360;73.497;LRP073a;24.3571111;90.7559167;;Culvert;Box Culvert
R360;74;LRP074;24.3528333;90.7546111;;KmPost;Km post missing
R360;74.43;LRP074a;24.3489997;90.7544444;BS;Bridge;Bridge start
R360;74.466;LRP074b;24.3486941;90.7545;BE;Bridge;Bridge end
R360;75;LRP075;24.3442497;90.7563889;;KmPost;Km post missing
R360;75.263;LRP075a;24.342083;90.7566944;;Culvert;Box Culvert
R360;75.561;LRP075b;24.3394997;90.7574444;;Culvert;Box Culvert
R360;76.086;LRP076;24.3348608;90.7565556;;KmPost;Kotiadi 09 km Bhairab bazar 39 km
R360;77.197;LRP076a;24.3267771;90.7624722;;Culvert;Box Culvert
R360;77.233;LRP077;24.3266104;90.76275;;KmPost;Bhairab 38 km
R360;77.588;LRP077a;24.3243327;90.7651944;;Culvert;Box Culvert
R360;78.132;LRP078;24.3199716;90.767416;;KmPost;Bhairab 37 km Kotiadi 7 km
R360;79.101;LRP079;24.3114722;90.7690549;;KmPost;Info missing
R360;79.507;LRP079a;24.3078889;90.7690827;;Culvert;Box Culvert
R360;80.139;LRP080;24.3024444;90.7706104;;KmPost;Bhairab 36 km
R360;80.434;LRP080a;24.2998886;90.7713327;;Culvert;Box Culvert
R360;81.182;LRP081;24.2933608;90.7730827;;KmPost;Info missing
R360;81.702;LRP081a;24.2888886;90.7745549;;Culvert;Box Culvert
R360;82.147;LRP082;24.285333;90.7765549;;KmPost;Bhairab 34 km
R360;82.808;LRP082a;24.280166;90.7797216;;Culvert;Box Culvert
R360;83.129;LRP083;24.2776104;90.7811382;;KmPost;Bhairab 33 km
R360;83.841;LRP083a;24.2717216;90.7835552;;Culvert;Box Culvert
R360;84.166;LRP084;24.2689716;90.7846108;;KmPost;Bhairab 32 km
R360;85.164;LRP085;24.2619167;90.7906108;;KmPost;Bhairab 31 km Kotiadi 1 km
R360;85.308;LRP085a;24.2608333;90.7914163;;Culvert;Box Culvert
R360;86.169;LRP086;24.2539167;90.794583;;KmPost;Bhairab 30 km
R360;86.451;LRP086a;24.2523333;90.7967219;;SideRoad,Right;R211, Itakhola- Katiadi road
R360;87.138;LRP087;24.2487497;90.8021667;;KmPost;Bhairab 29 km
R360;88.155;LRP088;24.245833;90.8114167;;KmPost;Bhjairab 28 km
R360;89.185;LRP089;24.2423052;90.8207771;;KmPost;Bhairab 27 km
R360;89.826;LRP089a;24.2386663;90.8255827;;SideRoad,Left;Z3601, Katiadi- Ujanchar road
R360;90.155;LRP090;24.2369163;90.828166;;KmPost;Bhairab 26 km
R360;91.156;LRP091;24.2304716;90.835083;;KmPost;Bhairab 25 km
R360;92.156;LRP092;24.2243049;90.8422219;;KmPost;Post found from exists
R360;93.146;LRP093;24.2173604;90.8483052;;KmPost;Info missing
R360;94.148;LRP094;24.2102778;90.8544444;;KmPost;Bhairab 22 km
R360;95.159;LRP095;24.2022778;90.8624444;;KmPost;Bhairab 21km
R360;96.183;LRP096;24.1977774;90.8685271;;KmPost;Bhairab 20 km
R360;97.158;LRP097;24.1900274;90.8730271;;KmPost;Bhairab 19 km
R360;97.387;LRP097a;24.1881386;90.8738604;;Culvert;Box Culvert
R360;97.863;LRP097b;24.1842219;90.8757493;;SideRoad,Right;R212, Akdaria- Agarpur road
R360;98.164;LRP098;24.1817216;90.8768882;;KmPost;Bhairab 18 km
R360;99.178;LRP099;24.1734438;90.8808327;;KmPost;Bhairab 17 km
R360;100.173;LRP100;24.1673049;90.8879441;;KmPost;Bhairab 16 km
R360;100.301;LRP100a;24.1665556;90.8888608;;Culvert;Box Culvert
R360;101.158;LRP101;24.1609444;90.8946386;;KmPost;Bhairab 15 km
R360;101.237;LRP101a;24.1603889;90.8951663;;Culvert;Box Culvert
R360;101.328;LRP101b;24.1597778;90.8957497;;SideRoad,Left;Z3609, Bojra- Kuliarchar Road
R360;102.091;LRP101c;24.1545;90.9005;;Culvert;Box Culvert
R360;102.176;LRP102;24.1539167;90.9009722;;KmPost;Bhairab 14 km
R360;103.213;LRP103;24.1465274;90.9071389;;KmPost;Bhairab 13 km
R360;103.342;LRP103a;24.145583;90.90775;BS;Bridge;Ganakkhat Bridge
R360;103.392;LRP103b;24.1452497;90.9079722;BE;Bridge;Bridge end
R360;104.213;LRP104;24.1388608;90.9118056;;KmPost;Km post missing
R360;104.866;LRP104a;24.1330549;90.9126111;;Culvert;Box Culvert
R360;105.229;LRP105;24.1298604;90.9130278;;KmPost;Bhairab 11 km
R360;105.603;LRP105a;24.1265271;90.9135278;;Culvert;Box Culvert
R360;106.219;LRP106;24.121166;90.9147778;;KmPost;Bhairab 10 km
R360;106.785;LRP106a;24.1165;90.9167771;BS;Bridge;Bridge start
R360;106.818;LRP106b;24.1163056;90.9169993;BE;Bridge;Bridge end
R360;107.256;LRP107;24.113;90.9192771;;KmPost;Bhairab 9 km
R360;107.608;LRP107a;24.1103889;90.9212216;;Culvert;Box Culvert
R360;108.058;LRP107b;24.1071389;90.9238327;;Culvert;Box Culvert
R360;108.252;LRP108;24.10579936;90.92495663;;KmPost;Bhairab 8 km
R360;108.408;LRP108a;24.1047222;90.9258604;;Culvert;Box Culvert
R360;109.252;LRP109;24.0986663;90.9308049;;KmPost;Km post missing
R360;109.292;LRP109a;24.098333;90.930916;BS;Bridge;Bridge start
R360;109.32;LRP109b;24.0981386;90.9310549;BE;Bridge;Bridge end
R360;109.958;LRP109c;24.0937497;90.935083;BS;Bridge;Bridge start
R360;109.971;LRP109d;24.0936663;90.9351663;BE;Bridge;Bridge end
R360;110.271;LRP110;24.091833;90.9372497;;KmPost;Bhairab 6 km
R360;110.595;LRP110a;24.0901386;90.9397497;;Culvert;Box Culvert
R360;111.284;LRP111;24.0866663;90.9452774;;KmPost;Bhairab 5 km
R360;112.003;LRP111a;24.0826382;90.9506667;BS;Bridge;Bridge start
R360;112.041;LRP111b;24.0824438;90.9509722;BE;Bridge;Bridge end
R360;112.328;LRP112;24.0810827;90.9531944;;KmPost;Bhairab 4 km
R360;113.136;LRP112a;24.0765827;90.9595556;;Culvert;Box Culvert
R360;113.341;LRP113;24.0754993;90.9610556;;KmPost;Bhairab 3 km
R360;113.459;LRP113a;24.0748327;90.9618889;;RailRoadCrossing;Rail Road Crossing
R360;114.167;LRP113b;24.07121248;90.96761216;;SideRoad,Left;Z3605, Bhairab- Mendhipur road
R360;114.263;LRP113c;24.0707216;90.9683882;;Culvert;Box Culvert
R360;114.353;LRP114;24.0702493;90.9691104;;KmPost;Bhairab 2 km
R360;114.99;LRP114a;24.0671382;90.9743882;;Culvert;Box Culvert
R360;115.353;LRP115;24.0653889;90.9773882;;KmPost;Km post missing
R360;115.356;LRP115a;24.0653889;90.9765549;;Culvert;Box Culvert
R360;115.784;LRP115b;24.0623889;90.9799993;;Culvert;Box Culvert
R360;116.353;LRP116;24.0570278;90.9819438;;KmPost;Km post missing
R360;116.385;LRPE;24.05525;90.9830271;;Others;End of Road of Durjoy more Bhairab interseting N2, Dhaka- Sylhet - Jaflong road
Z1005;0;LRPS;21.7215271;92.0830827;;Others;Road Start from N1 at Haser Dighi Chokoria
Z1005;0.028;LRPSa;21.721416;92.083333;;Culvert;Box Culvert
Z1005;0.61;LRPSb;21.7211382;92.0886108;;Culvert;Box Culvert
Z1005;1;LRP001;21.7188049;92.0913886;;KmPost;Km post missing
Z1005;1.21;LRP001a;21.7175549;92.0928608;;Culvert;Box Culvert
Z1005;1.665;LRP001b;21.7153333;92.096333;;Culvert;Box Culvert
Z1005;1.994;LRP001c;21.7151667;92.0966941;;Culvert;Slab Culvert
Z1005;2;LRP002;21.7132778;92.098583;;KmPost;Km post missing
Z1005;2.106;LRP002a;21.7126667;92.099333;;Culvert;Box Culvert
Z1005;2.29;LRP002b;21.7121667;92.0675271;;Culvert;Box Culvert
Z1005;2.42;LRP002c;21.7121389;92.0688049;;Culvert;Box Culvert
Z1005;2.54;LRP002d;21.7121111;92.1033056;;Culvert;Box Culvert
Z1005;2.86;LRP002e;21.71275;92.1061389;BS;Bridge;Bridge Start
Z1005;2.9;LRP002f;21.7127222;92.1065;BE;Bridge;Bridge End
Z1005;3.06;LRP003;21.7123889;92.1078056;;KmPost;Alikadam 37 km
Z1005;4;LRP004;21.7097222;92.1104167;;KmPost;Alikadam  36 Km
Z1005;4.206;LRP004a;21.7089722;92.1176382;;Culvert;Box Culvert
Z1005;5;LRP005;21.7132222;92.1223604;;KmPost;Km post missing
Z1005;5.98;LRP006;21.7116944;92.1308604;;KmPost;Alikadam 34 Km
Z1005;6.98;LRP007;21.7160833;92.1381108;;KmPost;Km post missing
Z1005;7.98;LRP008;21.71601385;92.1447082;;KmPost;Km post missing
Z1005;8.98;LRP009;21.7159444;92.1513056;;KmPost;Km post missing
Z1005;9.89;LRP010;21.7165833;92.1571389;;KmPost;Alikadam 30 Km
Z1005;10.89;LRP011;21.7226104;92.1609167;;KmPost;Km post missing
Z1005;11.085;LRP011a;21.7236382;92.1623333;BS;Bridge;Bridge Start
Z1005;11.159;LRP011b;21.7237216;92.1630278;BE;Bridge;Bridge End
Z1005;11.86;LRP012;21.7288604;92.1649167;;KmPost;Info missing
Z1005;12.27;LRP012a;21.7313604;92.1676382;;Culvert;Box Culvert
Z1005;12.605;LRP012b;21.7333886;92.1706104;;Culvert;Pipe Culvert
Z1005;12.86;LRP013;21.7343886;92.1714716;;KmPost;Km post missing
Z1005;12.91;LRP013a;21.7346941;92.1718882;;Culvert;Box Culvert
Z1005;13.115;LRP013b;21.7363608;92.1724438;;Culvert;Pipe  Culvert
Z1005;13.765;LRP014;21.7388608;92.1726938;;KmPost;Alikadam 26 Km
Z1005;14.765;LRP015;21.7403886;92.1806382;;KmPost;Km post missing
Z1005;15.685;LRP016;21.7420274;92.1861386;;KmPost;Alikadam 24 km
Z1005;16.26;LRP016a;21.7388886;92.1903052;;Culvert;Box Culvert
Z1005;16.685;LRP017;21.7409441;92.1920274;;KmPost;Km post missing
Z1005;17.735;LRP018;21.7446386;92.1991941;;KmPost;Alikadam 22 Km
Z1005;18.735;LRP019;21.7467497;92.2069444;;KmPost;Km post missing
Z1005;19.11;LRP019a;21.7495274;92.2075;;Culvert;Box Culvert
Z1005;19.735;LRP020;21.7523611;92.2096944;;KmPost;Info missing
Z1005;19.993;LRP020a;21.7539722;92.2114167;;SideRoad,Left;Link road Portion to lama
Z1005;20.285;LRP020b;21.7538056;92.2140278;;Culvert;Box Culvert
Z1005;20.512;LRP020c;21.7517222;92.2160278;;Culvert;Box Culvert
Z1005;20.735;LRP021;21.7507222;92.2166111;;KmPost;Km post missing
Z1005;21.345;LRP021a;21.7471108;92.2210827;;Culvert;Box Culvert
Z1005;21.72;LRP022;21.744083;92.2221938;;KmPost;Info missing
Z1005;21.975;LRP022a;21.7429997;92.223416;;Culvert;Box Culvert
Z1005;22.025;LRP022b;21.74217337;92.22375005;;Culvert;Slab Culvert
Z1005;22.054;LRP022c;21.7416941;92.2239438;;Culvert;Box Culvert
Z1005;22.695;LRP022d;21.7366108;92.2271382;;Culvert;Box Culvert
Z1005;22.72;LRP023;21.7369163;92.2272771;;KmPost;Km post missing
Z1005;23.505;LRP023a;21.730666;92.2306382;;Culvert;Box Culvert
Z1005;23.72;LRP024;21.728916;92.2317771;;KmPost;Km post Broken
Z1005;24.02;LRP024a;21.7260549;92.2319438;;Culvert;Box Culvert
Z1005;24.452;LRP024b;21.722416;92.2321104;;Culvert;Box Culvert
Z1005;24.72;LRP025;21.7202216;92.2328882;;KmPost;Km post missing
Z1005;25.02;LRP025a;21.7190827;92.2354441;;Culvert;Box Culvert
Z1005;25.72;LRP026;21.7162778;92.2416941;;KmPost;Info missing
Z1005;25.828;LRP026a;21.7155278;92.2422497;;Culvert;Box Culvert
Z1005;26.314;LRP026b;21.7120833;92.2453052;;Culvert;Box Culvert
Z1005;26.412;LRP026c;21.71125;92.2452219;;Culvert;Box Culvert
Z1005;26.688;LRP026d;21.70875;92.245333;;Culvert;Box Culvert
Z1005;26.72;LRP027;21.709;92.245333;;KmPost;Alikadam 13 km
Z1005;27.228;LRP027a;21.7041944;92.2440274;;Culvert;Box Culvert
Z1005;27.7;LRP028;21.7004167;92.2456108;;KmPost;Info missing
Z1005;27.865;LRP028a;21.6996941;92.2467219;;Culvert;Box Culvert
Z1005;28.39;LRP028b;21.6974719;92.2510556;;Culvert;Box Culvert
Z1005;28.468;LRP028c;21.6969163;92.2514722;;Culvert;Box Culvert
Z1005;28.7;LRP029;21.6954441;92.25325;;KmPost;Km post missing
Z1005;28.74;LRP029a;21.6952219;92.2535833;;Culvert;Box Culvert
Z1005;28.97;LRP029b;21.6939997;92.2553333;;Culvert;Box Culvert
Z1005;29.07;LRP029c;21.6935274;92.2575;;Culvert;Box Culvert
Z1005;29.245;LRP029d;21.6927497;92.2575833;;Culvert;Box Culvert
Z1005;29.635;LRP029e;21.6917219;92.2611111;;Culvert;Box Culvert
Z1005;29.68;LRP030;21.6917219;92.2616389;;KmPost;Info missing
Z1005;29.805;LRP030a;21.691833;92.2628333;;Culvert;Box Culvert
Z1005;30.286;LRP030b;21.6909997;92.2667493;BS;Bridge;Baily Bridge Start
Z1005;30.404;LRP030c;21.6918886;92.2673882;BE;Bridge;Baily Bridge End
Z1005;30.64;LRP031;21.6916663;92.2694438;;KmPost;Km post Broken
Z1005;30.91;LRP031a;21.6901386;92.2713882;;Culvert;Box Culvert
Z1005;31.14;LRP031b;21.6885274;92.2727493;;Culvert;Box Culvert
Z1005;31.45;LRP031c;21.6867219;92.2749993;;Culvert;Box Culvert
Z1005;31.545;LRP031d;21.6858886;92.2749993;;Culvert;Box Culvert
Z1005;31.64;LRP032;21.6848608;92.2752771;;KmPost;Info missing
Z1005;32.45;LRP032a;21.6786938;92.2788327;;Culvert;Box Culvert
Z1005;32.474;LRP032b;21.6783049;92.2799716;;Culvert;Box culvert
Z1005;32.64;LRP033;21.6778327;92.2807216;;KmPost;Km post missing
Z1005;32.78;LRP033a;21.6765271;92.2816104;;Culvert;Slab Culvert
Z1005;32.855;LRP033b;21.6764438;92.2821104;;Culvert;Box Culvert
Z1005;33.02;LRP033c;21.6752771;92.2830549;;Culvert;Box Culvert
Z1005;33.201;LRP033d;21.6743604;92.2837497;;Culvert;Box Culvert
Z1005;33.422;LRP033e;21.6723604;92.2846663;;Culvert;Box Culvert
Z1005;33.6;LRP034;21.6718327;92.286333;;KmPost / Culvert;Info missing / Box Culvert
Z1005;33.75;LRP034b;21.6710827;92.2873886;;Culvert;Box Culvert
Z1005;33.955;LRP034c;21.6710271;92.2893608;;Culvert;Box Culvert
Z1005;34.102;LRP034d;21.6713049;92.2901941;;Culvert;Box Culvert
Z1005;34.342;LRP034e;21.6719716;92.2923052;;Culvert;Box Culvert
Z1005;34.54;LRP034f;21.6706104;92.2934441;;Culvert;Box Culvert
Z1005;34.6;LRP035;21.6700271;92.2936941;;KmPost;Km post missing
Z1005;34.685;LRP035a;21.6694993;92.2942219;;Culvert;Box Culvert
Z1005;35.2;LRP035b;21.6663056;92.2972219;;Culvert;Box Culvert
Z1005;35.382;LRP035c;21.6658333;92.2988886;;Culvert;Box Culvert
Z1005;35.59;LRP036;21.665;92.3007778;;KmPost;Info missing
Z1005;35.7;LRP036a;21.6647222;92.3016667;;Culvert;Box Culvert
Z1005;35.895;LRP036b;21.6641111;92.3034444;;Culvert;Box Culvert
Z1005;36.244;LRP036c;21.6623889;92.3061944;;Culvert;Box Culvert
Z1005;36.56;LRP036d;21.6608333;92.3087778;;Bridge;Baily Bridge Start
Z1005;36.59;LRP037;21.6606111;92.3093889;;KmPost;Km post missing
Z1005;36.64;LRP037a;21.6605;92.3093889;;Bridge;Baily Bridge end
Z1005;37.265;LRP037b;21.6555556;92.3118056;;Culvert;Box Culvert
Z1005;37.454;LRP038;21.6539167;92.3123611;;KmPost;Info missing
Z1005;37.673;LRP038a;21.6520556;92.3128333;;SideRoad,Left;Z 1811
Z1005;38.245;LRP038b;21.6476108;92.3124722;;Culvert;Box Culvert
Z1005;38.45;LRP039;21.6471941;92.3110278;;KmPost;Km post missing
Z1005;38.55;LRP039a;21.6468886;92.3103056;;SideRoad,Left;Z1811
Z1005;39.06;LRP039b;21.6458052;92.3067778;;Others / Others;The Portion of road at Alikadam / Link road to Lama starts
Z1005;42.22;LRPE;21.7774438;92.1947774;;Others;The road ends at Lama Bazar
Z1031;0;LRPS;23.0614722;91.3616667;;Others;Start from Rahman filling station at Mohhamad Ali bazar, Intersection with N1 at Mohhamad Ali bazar.
Z1031;1;LRP001;23.0526944;91.3632778;;KmPost;Km post missing
Z1031;1.39;LRP001a;23.0494997;91.3648889;;Others;Start of overlep with N1
Z1031;1.496;LRP001b;23.0479719;91.3651667;;Others;End of overlop with N1
Z1031;2;LRP002;23.0429997;91.3668604;;KmPost;Km Post missing
Z1031;2.134;LRP002a;23.0418886;91.367166;;Culvert;Box Culvert
Z1031;2.729;LRP002b;23.0371941;91.3693882;;RailRoadCrossing;Rail Crossing
Z1031;3;LRP003;23.0351386;91.3706104;;KmPost;Km post missing
Z1031;3.43;LRP004;23.0324716;91.3734993;;KmPost;Feni 4 km, Chittagong 108 km
Z1031;4.325;LRP004a;23.0268604;91.3805827;;SideRoad,Left;Feni old airport road, Z1083
Z1031;4.437;LRP005;23.0266382;91.3808604;;KmPost;Chittagong 107 km
Z1031;5.452;LRP006;23.0203049;91.3879719;;KmPost;Feni 2 km, Chittagong 106 km
Z1031;5.502;LRP006a;23.0200549;91.3882774;;Culvert;Box culvert
Z1031;6.475;LRP007;23.014;91.3949997;;KmPost;Cihttagong 105 km, Ramganj 62 km
Z1031;6.97;LRP007a;23.0101111;91.3990274;;SideRoad,Right;Side Road, Right, N104
Z1031;7.205;LRP007b;23.0105278;91.4009722;;SideRoad,Right;Side Road, Right, Z1134
Z1031;7.475;LRP008;23.0121667;91.4007222;;KmPost;Km post missing
Z1031;7.842;LRP008a;23.0154167;91.4005278;;RailRoadCrossing;Rail Crossing
Z1031;8.154;LRP008b;23.0180705;91.4012726;;Culvert;Box culvert
Z1031;8.482;LRP009;23.0208604;91.4020556;;KmPost;Dhaka 154 km,  Feni 01 km
Z1031;9.458;LRP009a;23.0287216;91.4063889;;SideRoad,Left;Z1083 on left
Z1031;9.588;LRP010;23.0295549;91.4070833;;KmPost;Chittagong 102 km
Z1031;10.211;LRP010a;23.0314993;91.41275;;SideRoad,Left;Road to fulgazi, Z1033
Z1031;10.277;LRP010b;23.0317216;91.41325;;Culvert;Box culvert
Z1031;10.588;LRP011;23.0332493;91.4156944;;KmPost;Km post missing
Z1031;11.62;LRP012;23.03538393;91.4248823;;KmPost;Chittagong 100 km, Ramganj 57 km
Z1031;12.616;LRP013;23.0374441;91.4337497;;KmPost;Chittagong 99 km, Ramganj  56 km
Z1031;12.917;LRP013a;23.0369997;91.4365274;;Culvert;Box culvert
Z1031;13.145;LRP013b;23.0375552;91.4386108;BS;Bridge;Bridge start
Z1031;13.198;LRP013c;23.0377497;91.4390552;BE;Bridge;Bridge end
Z1031;13.546;LRP013d;23.0383886;91.4423608;;Culvert;3 cell box culvert
Z1031;13.663;LRP014;23.038583;91.4435552;;KmPost;Chittagong 98 km, Ramganj 55 km
Z1031;14.164;LRP014a;23.0397774;91.448083;BS;Bridge;Bridge start
Z1031;14.205;LRP014b;23.0397774;91.4484441;BE;Bridge;Bridge end
