road,id,model_type,condition,name,lat,lon,length,type
Z1005,6682,Link,,Km post missing,21.7132222,92.1223604,980.0,KmPost
Z1005,6683,Link,,Alikadam 34 Km,21.7116944,92.1308604,1000.0,KmPost
Z1005,6684,Link,,Km post missing,21.7160833,92.1381108,1000.0,KmPost
Z1005,6685,Link,,Km post missing,21.71601385,92.1447082,1000.0,KmPost
Z1005,6686,Link,,Km post missing,21.7159444,92.1513056,910.0,KmPost
Z1005,6687,Link,,Alikadam 30 Km,21.7165833,92.1571389,1000.0,KmPost
Z1005,6688,Link,,Km post missing,21.7226104,92.1609167,195.0,KmPost
Z1005,6689,Link,,Bridge Start,21.7236382,92.1623333,74.0,Bridge
Z1005,6690,Link,,Bridge End,21.7237216,92.1630278,701.0,Bridge
Z1005,6691,Link,,Info missing,21.7288604,92.1649167,410.0,KmPost
Z1005,6692,Bridge,A,EUSHA,21.72330614,92.16187563,73.2,Baily with Steel Deck
Z1005,6693,Link,,Box Culvert,21.7313604,92.1676382,335.0,Culvert
Z1005,6694,Link,,Pipe Culvert,21.7333886,92.1706104,255.0,Culvert
Z1005,6695,Link,,Km post missing,21.7343886,92.1714716,50.0,KmPost
Z1005,6696,Link,,Box Culvert,21.7346941,92.1718882,205.0,Culvert
Z1005,6697,Link,,Pipe  Culvert,21.7363608,92.1724438,650.0,Culvert
Z1005,6698,Bridge,C,Bauddor chara,21.73087869,92.16711381,9.5,Box Culvert
Z1005,6699,Link,,Alikadam 26 Km,21.7388608,92.1726938,1000.0,KmPost
Z1005,6700,Link,,Km post missing,21.7403886,92.1806382,920.0,KmPost
Z1005,6701,Link,,Alikadam 24 km,21.7420274,92.1861386,575.0,KmPost
Z1005,6702,Link,,Box Culvert,21.7388886,92.1903052,425.0,Culvert
Z1005,6703,Link,,Km post missing,21.7409441,92.1920274,1050.0,KmPost
Z1005,6704,Link,,Alikadam 22 Km,21.7446386,92.1991941,1000.0,KmPost
Z1005,6705,Link,,Km post missing,21.7467497,92.2069444,375.0,KmPost
Z1005,6706,Link,,Box Culvert,21.7495274,92.2075,625.0,Culvert
Z1005,6707,Link,,Info missing,21.7523611,92.2096944,258.0,KmPost
Z1005,6708,Link,,Link road Portion to lama,21.7539722,92.2114167,292.0,"SideRoad,Left"
Z1005,6709,Link,,Box Culvert,21.7538056,92.2140278,227.0,Culvert
Z1005,6710,Link,,Box Culvert,21.7517222,92.2160278,223.0,Culvert
Z1005,6711,Link,,Km post missing,21.7507222,92.2166111,610.0,KmPost
Z1005,6712,Link,,Box Culvert,21.7471108,92.2210827,375.0,Culvert
Z1005,6713,Bridge,A,LANGINI,21.75223617,92.21553441,9.5,Box Culvert
Z1005,6714,Link,,Info missing,21.744083,92.2221938,255.0,KmPost
Z1005,6715,Link,,Box Culvert,21.7429997,92.223416,50.0,Culvert
Z1005,6716,Bridge,A,CHAGOL NAIYA,21.74802845,92.21994647,1.8,Box Culvert
Z1005,6717,Link,,Slab Culvert,21.74217337,92.22375005,29.0,Culvert
Z1005,6718,Link,,Box Culvert,21.7416941,92.2239438,641.0,Culvert
Z1005,6719,Link,,Box Culvert,21.7366108,92.2271382,25.0,Culvert
Z1005,6720,Link,,Km post missing,21.7369163,92.2272771,785.0,KmPost
Z1005,6721,Link,,Box Culvert,21.730666,92.2306382,215.0,Culvert
Z1005,6722,Bridge,B,HORINDINE,21.73832374,92.22606177,9.3,Box Culvert
Z1005,6723,Link,,Km post Broken,21.728916,92.2317771,300.0,KmPost
Z1005,6724,Bridge,A,SHILAT BOX CULVERT,21.73237787,92.22971764,6.2,Box Culvert
Z1005,6725,Link,,Box Culvert,21.7260549,92.2319438,432.0,Culvert
Z1005,6726,Link,,Box Culvert,21.722416,92.2321104,268.0,Culvert
Z1005,6727,Link,,Km post missing,21.7202216,92.2328882,300.0,KmPost
Z1005,6728,Bridge,B,SHIBATHALI BOX CULVERT,21.72417649,92.2320298,9.4,Box Culvert
Z1005,6729,Link,,Box Culvert,21.7190827,92.2354441,700.0,Culvert
Z1005,6730,Link,,Info missing,21.7162778,92.2416941,108.0,KmPost
Z1005,6731,Bridge,A,SHIBATHOLI BOX CULVERT,21.7199103,92.23358681,9.3,Box Culvert
Z1005,6732,Link,,Box Culvert,21.7155278,92.2422497,486.0,Culvert
Z1005,6733,Link,,Box Culvert,21.7120833,92.2453052,98.0,Culvert
Z1005,6734,Link,,Box Culvert,21.71125,92.2452219,276.0,Culvert
Z1005,6735,Link,,Box Culvert,21.70875,92.245333,32.0,Culvert
Z1005,6736,Link,,Alikadam 13 km,21.709,92.245333,508.0,KmPost
Z1005,6737,Link,,Box Culvert,21.7041944,92.2440274,472.0,Culvert
Z1005,6738,Bridge,A,SHIBATHOLI PARA,21.71668651,92.24078339,9.4,Box Culvert
Z1005,6739,Bridge,A,MONESA SLAB CULVERT,21.71292671,92.24455704,1.8,Slab Culvert
Z1005,6740,Bridge,A,SOLA PARA SLAB CULVERT,21.71075181,92.24524404,6.3,Slab Culvert
Z1005,6741,Link,,Info missing,21.7004167,92.2456108,165.0,KmPost
Z1005,6742,Bridge,A,KARAGIRI,21.7063134,92.2446031,1.8,Slab Culvert
Z1005,6743,Link,,Box Culvert,21.6996941,92.2467219,525.0,Culvert
Z1005,6744,Link,,Box Culvert,21.6974719,92.2510556,78.0,Culvert
Z1005,6745,Link,,Box Culvert,21.6969163,92.2514722,232.0,Culvert
Z1005,6746,Link,,Km post missing,21.6954441,92.25325,40.0,KmPost
Z1005,6747,Link,,Box Culvert,21.6952219,92.2535833,230.0,Culvert
Z1005,6748,Bridge,C,KARAGIRI BOX CULVERT,21.70102497,92.24535585,9.5,Box Culvert
Z1005,6749,Link,,Box Culvert,21.6939997,92.2553333,100.0,Culvert
Z1005,6750,Bridge,A,REBOBARE BOX CULVERT,21.6981957,92.24964405,3.2,Box Culvert
Z1005,6751,Link,,Box Culvert,21.6935274,92.2575,175.0,Culvert
Z1005,6752,Link,,Box Culvert,21.6927497,92.2575833,390.0,Culvert
Z1005,6753,Link,,Box Culvert,21.6917219,92.2611111,45.0,Culvert
Z1005,6754,Link,,Info missing,21.6917219,92.2616389,125.0,KmPost
Z1005,6755,Link,,Box Culvert,21.691833,92.2628333,481.0,Culvert
Z1005,6756,Bridge,A,REBOBARI,21.69667516,92.25176339,6.1,Box Culvert
Z1005,6757,Bridge,A,BISHUMTE,21.69525523,92.25353331,3.1,Box Culvert
Z1005,6758,Link,,Baily Bridge Start,21.6909997,92.2667493,118.0,Bridge
Z1005,6759,Bridge,A,CHINARIR DHOKAN,21.69386746,92.25593998,1.8,Slab Culvert
Z1005,6760,Link,,Baily Bridge End,21.6918886,92.2673882,236.0,Bridge
Z1005,6761,Bridge,A,CHINARIR DHOKAN,21.69236757,92.25889492,1.8,Slab Culvert
Z1005,6762,Link,,Km post Broken,21.6916663,92.2694438,270.0,KmPost
Z1005,6763,Link,,Box Culvert,21.6901386,92.2713882,230.0,Culvert
Z1005,6764,Bridge,A,Matamuhuri Bridge,21.69142068,92.26477095,118.11,Baily with Steel Deck
Z1005,6765,Link,,Box Culvert,21.6885274,92.2727493,310.0,Culvert
Z1005,6766,Link,,Box Culvert,21.6867219,92.2749993,95.0,Culvert
Z1005,6767,Link,,Box Culvert,21.6858886,92.2749993,95.0,Culvert
Z1005,6768,Link,,Info missing,21.6848608,92.2752771,810.0,KmPost
Z1005,6769,Link,,Box Culvert,21.6786938,92.2788327,24.0,Culvert
Z1005,6770,Bridge,A,SONACHARI,21.69149656,92.26965984,1.8,Slab Culvert
Z1005,6771,Link,,Box culvert,21.6783049,92.2799716,166.0,Culvert
Z1005,6772,Link,,Km post missing,21.6778327,92.2807216,140.0,KmPost
Z1005,6773,Link,,Slab Culvert,21.6765271,92.2816104,75.0,Culvert
Z1005,6774,Bridge,C,SONACHANI,21.68296502,92.27637012,2.0,Slab Culvert
Z1005,6775,Bridge,A,CHIDAIR,21.68063526,92.27771334,3.7,Box Culvert
Z1005,6776,Link,,Box Culvert,21.6764438,92.2821104,165.0,Culvert
Z1005,6777,Bridge,A,SONACHARI,21.67988913,92.27814353,3.0,Slab Culvert
Z1005,6778,Link,,Box Culvert,21.6752771,92.2830549,181.0,Culvert
Z1005,6779,Link,,Box Culvert,21.6743604,92.2837497,221.0,Culvert
Z1005,6780,Link,,Box Culvert,21.6723604,92.2846663,178.0,Culvert
Z1005,6781,Link,,Info missing / Box Culvert,21.6718327,92.286333,150.0,KmPost / Culvert
Z1005,6782,Bridge,B,SONACHARI,21.67429705,92.28377873,2.3,Slab Culvert
Z1005,6783,Bridge,A,Sonachari,21.67320203,92.28428058,6.1,Box Culvert
Z1005,6784,Link,,Box Culvert,21.6710827,92.2873886,205.0,Culvert
Z1005,6785,Link,,Box Culvert,21.6710271,92.2893608,147.0,Culvert
Z1005,6786,Link,,Box Culvert,21.6713049,92.2901941,240.0,Culvert
Z1005,6787,Link,,Box Culvert,21.6719716,92.2923052,198.0,Culvert
Z1005,6788,Link,,Box Culvert,21.6706104,92.2934441,60.0,Culvert
Z1005,6789,Link,,Km post missing,21.6700271,92.2936941,85.0,KmPost
Z1005,6790,Bridge,B,BISMOTI,21.6716227,92.28662857,1.8,Slab Culvert
Z1005,6791,Link,,Box Culvert,21.6694993,92.2942219,515.0,Culvert
Z1005,6792,Link,,Box Culvert,21.6663056,92.2972219,182.0,Culvert
Z1005,6793,Bridge,A,SATOLI,21.67106887,92.28787924,1.9,Slab Culvert
Z1005,6794,Link,,Box Culvert,21.6658333,92.2988886,208.0,Culvert
Z1005,6795,Bridge,B,TARA BORIA,21.67103659,92.28902408,3.0,Slab Culvert
Z1005,6796,Bridge,A,TARABONIA,21.6715688,92.29102974,1.8,Slab Culvert
Z1005,6797,Link,,Info missing,21.665,92.3007778,110.0,KmPost
Z1005,6798,Link,,Box Culvert,21.6647222,92.3016667,195.0,Culvert
Z1005,6799,Bridge,A,CHARA BONIA,21.67157974,92.29263307,1.8,Slab Culvert
Z1005,6800,Link,,Box Culvert,21.6641111,92.3034444,349.0,Culvert
Z1005,6801,Bridge,A,NAGRA PARA SLAB CULVERT,21.67055207,92.2934691,2.5,Slab Culvert
Z1005,6802,Bridge,A,CHARA BOTTOLA SLAB CULVERT,21.66911482,92.29458307,1.8,Slab Culvert
Z1005,6803,Link,,Box Culvert,21.6623889,92.3061944,316.0,Culvert
Z1005,6804,Bridge,A,CHARABOTLA,21.66856289,92.29510151,1.8,Slab Culvert
Z1005,6805,Link,,Baily Bridge Start,21.6608333,92.3087778,30.0,Bridge
Z1005,6806,Bridge,A,DONEAI,21.66673349,92.29681996,6.0,Box Culvert
Z1005,6807,Bridge,A,CHINARIR,21.66598381,92.29835745,3.0,Box Culvert
Z1005,6808,Link,,Km post missing,21.6606111,92.3093889,50.0,KmPost
Z1005,6809,Bridge,A,CHINARIR,21.66544469,92.29976962,1.6,Box Culvert
Z1005,6810,Link,,Baily Bridge end,21.6605,92.3093889,625.0,Bridge
Z1005,6811,Link,,Box Culvert,21.6555556,92.3118056,189.0,Culvert
Z1005,6812,Bridge,A,SAMPUR,21.66361763,92.30423237,6.1,Box Culvert
Z1005,6813,Bridge,A,SIRINAGAR,21.66273433,92.30564282,6.1,Slab Culvert
Z1005,6814,Link,,Info missing,21.6539167,92.3123611,219.0,KmPost
Z1005,6815,Bridge,C,SINANI,21.66112867,92.30828728,6.0,Box Culvert
Z1005,6816,Link,,Z 1811,21.6520556,92.3128333,572.0,"SideRoad,Left"
Z1005,6817,Bridge,A,ENMARPURA,21.66006489,92.30960157,1.8,Slab Culvert
Z1005,6818,Link,,Box Culvert,21.6476108,92.3124722,205.0,Culvert
Z1005,6819,Bridge,C,EMANPURA,21.65733558,92.31093559,1.8,Slab Culvert
Z1005,6820,Link,,Km post missing,21.6471941,92.3110278,100.0,KmPost
Z1005,6821,Link,,Z1811,21.6468886,92.3103056,510.0,"SideRoad,Left"
Z1005,6822,Bridge,A,Cwoikhon Brigde,21.65473181,92.31208482,79.34,Baily with Steel Deck
Z1005,6823,Link,,The Portion of road at Alikadam / Link road to Lama starts,21.6458052,92.3067778,3160.0,Others / Others
Z1005,6824,Bridge,C,ALI JKADAM BUSSTAND,21.64899397,92.31258457,9.3,Box Culvert
Z1005,6825,SourceSink,,The road ends at Lama Bazar,21.7774438,92.1947774,0.0,Others
Z1031,437,Intersection,,"Start from Rahman filling station at Mohhamad Ali bazar, Intersection with N1 at Mohhamad Ali bazar.",23.0614722,91.3616667,1000.0,Others
Z1031,6827,Link,,Km post missing,23.0526944,91.3632778,390.0,KmPost
Z1031,6828,Link,,Start of overlep with N1,23.0494997,91.3648889,106.0,Others
Z1031,6829,Link,,End of overlop with N1,23.0479719,91.3651667,504.0,Others
Z1031,6830,Link,,Km Post missing,23.0429997,91.3668604,134.0,KmPost
Z1031,6831,Link,,Box Culvert,23.0418886,91.367166,595.0,Culvert
Z1031,6832,Bridge,A,RCC BRIDGE,23.04215394,91.36709302,7.0,RCC Bridge
Z1031,6833,Link,,Rail Crossing,23.0371941,91.3693882,271.0,RailRoadCrossing
Z1031,6834,Link,,Km post missing,23.0351386,91.3706104,430.0,KmPost
Z1031,6835,Link,,"Feni 4 km, Chittagong 108 km",23.0324716,91.3734993,895.0,KmPost
Z1031,6836,Link,,"Feni old airport road, Z1083",23.0268604,91.3805827,112.0,"SideRoad,Left"
Z1031,6837,Link,,Chittagong 107 km,23.0266382,91.3808604,1015.0,KmPost
Z1031,6838,Link,,"Feni 2 km, Chittagong 106 km",23.0203049,91.3879719,50.0,KmPost
Z1031,6839,Link,,Box culvert,23.0200549,91.3882774,973.0,Culvert
Z1031,6840,Link,,"Cihttagong 105 km, Ramganj 62 km",23.014,91.3949997,495.0,KmPost
Z1031,2276,Intersection,,"Side Road, Right, N104",23.0096667,91.3994163,235.0,"SideRoad,Right"
Z1031,6842,Bridge,A,SLAB CULVERT,23.0105278,91.4009722,3.0,Slab Culvert
Z1031,6843,Link,,"Side Road, Right, Z1134",23.0105278,91.4009722,270.0,"SideRoad,Right"
Z1031,6844,Link,,Km post missing,23.0121667,91.4007222,367.0,KmPost
Z1031,6845,Link,,Rail Crossing,23.0154167,91.4005278,312.0,RailRoadCrossing
Z1031,6846,Bridge,A,BOX CULVERT,23.01396438,91.40061467,1.5,Box Culvert
Z1031,6847,Link,,Box culvert,23.0180705,91.4012726,328.0,Culvert
Z1031,6848,Bridge,A,BOX CULVERT,23.01687119,91.40093601,1.5,Box Culvert
Z1031,6849,Link,,"Dhaka 154 km,  Feni 01 km",23.0208604,91.4020556,976.0,KmPost
Z1031,6850,Link,,Z1083 on left,23.0287216,91.4063889,130.0,"SideRoad,Left"
Z1031,6851,Link,,Chittagong 102 km,23.0295549,91.4070833,623.0,KmPost
Z1031,6852,Link,,"Road to fulgazi, Z1033",23.0314993,91.41275,66.0,"SideRoad,Left"
Z1031,6853,Link,,Box culvert,23.0317216,91.41325,311.0,Culvert
Z1031,6854,Bridge,A,BOX CULVERT,23.03119344,91.41185861,1.0,Box Culvert
Z1031,6855,Link,,Km post missing,23.0332493,91.4156944,1032.0,KmPost
Z1031,6856,Link,,"Chittagong 100 km, Ramganj 57 km",23.03538393,91.4248823,996.0,KmPost
Z1031,6857,Link,,"Chittagong 99 km, Ramganj  56 km",23.0374441,91.4337497,301.0,KmPost
Z1031,6858,Bridge,B,Dhon pole Bridge,23.03723593,91.43505088,6.95,RCC Bridge
Z1031,6859,Link,,Box culvert,23.0369997,91.4365274,228.0,Culvert
Z1031,6860,Link,,Bridge start,23.0375552,91.4386108,53.0,Bridge
Z1031,6861,Bridge,B,RCC BRIDGE,23.03715319,91.43710308,41.3,RCC Bridge
Z1031,6862,Link,,Bridge end,23.0377497,91.4390552,348.0,Bridge
Z1031,6863,Bridge,A,BAILEY WITH STEEL DECK,23.03804895,91.44060351,42.4,Baily with Steel Deck
Z1031,6864,Link,,3 cell box culvert,23.0383886,91.4423608,117.0,Culvert
Z1031,6865,Link,,"Chittagong 98 km, Ramganj 55 km",23.038583,91.4435552,501.0,KmPost
Z1031,6866,Link,,Bridge start,23.0397774,91.448083,41.0,Bridge
Z1031,6867,Bridge,B,Phathan cote Bridge,23.03935304,91.44647432,37.3,PC Girder Bridge
Z1031,6868,Link,,Bridge end,23.0397774,91.4484441,402.0,Bridge
Z1031,6869,Link,,"Cross road, Z1081",23.0409441,91.4520556,36.0,CrossRoad
Z1031,6870,Link,,"Chittagang 97 km, Ramganj 54 km",23.041083,91.4523611,1035.0,KmPost
Z1031,6871,Link,,"Chittagang 96 km, Ramganj 53 km",23.0399719,91.4616111,220.0,KmPost
Z1031,6872,Bridge,A,BOX CULVERT,23.0399219,91.46203332,1.0,Box Culvert
Z1031,6873,Link,,Box culvert,23.0397219,91.4637222,585.0,Culvert
Z1031,6874,Bridge,B,RCC BRIDGE,23.0396274,91.46757702,13.0,RCC Bridge
Z1031,6875,Link,,2 cell Box culvert,23.039583,91.4693882,195.0,Culvert
Z1031,6876,Link,,"Chittagong 95 km, Ramganj 52 km",23.0396663,91.4713327,1006.0,KmPost
Z1031,6877,Bridge,B,RCC BRIDGE,23.03921043,91.47248137,14.5,RCC Bridge
Z1031,6878,Link,,"Chittagong 94 km, Ramganj 51 km",23.0361386,91.4802216,520.0,KmPost
Z1031,6879,Bridge,B,RCC BRIDGE,23.03577746,91.48345373,61.2,RCC Bridge
Z1031,6880,Link,,Bridge start,23.035583,91.4851941,87.0,Bridge
Z1031,6881,Link,,Bridge end,23.0356663,91.4860274,398.0,Bridge
Z1031,6882,Link,,"Chittagong 93 km, Ramganj 50 km",23.0363608,91.489833,309.0,KmPost
Z1031,6883,Bridge,A,BOX CULVERT,23.03657833,91.49097514,1.5,Box Culvert
Z1031,6884,Link,,Bridge start,23.0369163,91.4927497,11.0,Bridge
Z1031,6885,Bridge,B,Mandair pul Bridge,23.0369163,91.4927497,9.46,RCC Girder Bridge
Z1031,6886,Link,,Bridge end,23.0369441,91.4928052,680.0,Bridge
Z1031,6887,Link,,Km post missing,23.0381108,91.4994163,199.0,KmPost
Z1031,6888,Link,,Bridge start,23.0384719,91.5013056,41.0,Bridge
Z1031,6889,Bridge,A,BAILEY WITH STEEL DECK,23.03812532,91.49949225,45.3,Baily with Steel Deck
Z1031,6890,Link,,Bridge end,23.0385274,91.5016944,214.0,Bridge
Z1031,6891,Bridge,A,SLAB CULVERT,23.04056218,91.51052674,3.0,Slab Culvert
Z1031,6892,Link,,"Chittagong 91 km, Ramganj 48 km",23.0410274,91.5094722,978.0,KmPost
Z1031,6893,Bridge,A,SLAB CULVERT,23.03967606,91.51253539,4.0,Slab Culvert
Z1031,6894,Link,,Box culvert,23.0393608,91.51325,148.0,Culvert
Z1031,6895,Link,,"Road to Shantirhat, Z1032",23.039333,91.5145278,110.0,"SideRoad,Right"
Z1031,6896,Link,,Box culvert,23.0394719,91.5156111,364.0,Culvert
Z1031,6897,Bridge,A,SLAB CULVERT,23.0394443,91.51306072,3.0,Slab Culvert
Z1031,6898,Link,,Km post missing,23.0399163,91.5190827,93.0,KmPost
Z1031,6899,Link,,"Road to Parsuram, Z1035",23.03983666,91.51959481,134.0,"SideRoad,Left"
Z1031,6900,Bridge,A,BOX CULVERT,23.03975958,91.52009041,1.5,Box Culvert
Z1031,6901,Link,,Box culvert,23.0397219,91.5203327,359.0,Culvert
Z1031,6902,Link,,Box culvert,23.0370552,91.5222216,385.0,Culvert
Z1031,6903,Link,,"Chittagong 89 km, Ramganj 46 km",23.0331104,91.5240549,224.0,KmPost
Z1031,6904,Bridge,A,RCC BRIDGE,23.03395059,91.52366443,13.0,RCC Bridge
Z1031,6905,Link,,Bridge start,23.0311382,91.5244438,18.0,Bridge
Z1031,6906,Link,,Bridge end,23.0309993,91.5244716,544.0,Bridge
Z1031,6907,Bridge,A,SLAB CULVERT,23.0289881,91.52490422,3.0,Slab Culvert
Z1031,6908,Link,,Box culvert,23.0262216,91.5254993,303.0,Culvert
Z1031,6909,Link,,"Chittagong 88 km, Ramganj 45 km",23.0235271,91.5259438,635.0,KmPost
Z1031,6910,Bridge,A,Gaggal Mia Raster Bridge,23.02090898,91.52694972,11.91,RCC Girder Bridge
Z1031,6911,Link,,Bridge start,23.0182493,91.5279716,15.0,Bridge
Z1031,6912,Link,,Bridge end,23.0181382,91.5280549,150.0,Bridge
Z1031,6913,Link,,Box culvert,23.0169993,91.5287216,153.0,Culvert
Z1031,6914,Link,,Chittagong 97 km Ramganj 44 km,23.0160833,91.5298604,664.0,KmPost
Z1031,6915,Link,,Box culvert,23.0125,91.5350274,448.0,Culvert
Z1031,6916,Bridge,A,SLAB CULVERT,23.01433482,91.53238165,4.0,Slab Culvert
Z1031,6917,Link,,"Chittagong 85 km,  Ramganj 43 km",23.0106389,91.5386386,13.0,KmPost
Z1031,6918,Link,,Box culvert,23.0096111,91.5396663,662.0,Culvert
Z1031,6919,Bridge,A,BOX CULVERT,23.01139913,91.53716349,1.0,Box Culvert
Z1031,6920,Bridge,A,BOX CULVERT,23.0052284,91.54151391,1.5,Box Culvert
Z1031,6921,Link,,"Chittagong 85 km, Ramganj 42km",23.0039444,91.5420552,410.0,Culvert
Z1031,6922,Link,,"Dhaka 172km, Feni 19 km",23.0021111,91.5419163,524.0,KmPost
Z1031,6923,Link,,Box culvert,22.9973886,91.5418608,436.0,Culvert
Z1031,6924,Bridge,A,BOX CULVERT,23.00055195,91.54189798,1.5,Box Culvert
Z1031,6925,Link,,Chittagong 84 km,22.9939441,91.5436663,562.0,KmPost
Z1031,6926,Bridge,A,BOX CULVERT,22.99245981,91.54460122,1.0,Box Culvert
Z1031,6927,Link,,Box culvert,22.9896663,91.5463608,322.0,Culvert
Z1031,6928,Link,,"Chittagong 83 km, Ramganj 40km",22.9870274,91.5476663,429.0,KmPost
Z1031,6929,Bridge,A,BOX CULVERT,22.98654224,91.54789552,1.0,Box Culvert
Z1031,6930,Link,,Box culvert,22.9834997,91.549333,691.0,Culvert
Z1031,6931,Link,,"Chittagong 82 km, Ramganj 39 km",22.9776104,91.5511389,20.0,KmPost
Z1031,6932,Link,,Pipe Culvert,22.9774993,91.5511111,903.0,Culvert
Z1031,6933,Bridge,A,BOX CULVERT,22.97284527,91.55041116,1.5,Box Culvert
Z1031,6934,Link,,Box culvert,22.9695549,91.5499163,65.0,Culvert
Z1031,6935,Link,,"Chittagong 81 km, Ramganj 38 km",22.9690271,91.5495274,1012.0,KmPost
Z1031,6936,Link,,"Ramganj 37 km. Chittagonj 80km, Feni 24km, Dhaka 177km",22.9611667,91.5446941,137.0,KmPost
Z1031,6937,Bridge,A,BOX CULVERT,22.96303859,91.54584511,1.0,Box Culvert
Z1031,6938,Link,,Box culvert,22.9598889,91.5446108,483.0,Culvert
Z1031,6939,Bridge,C,Sobopur Bridge,22.95913021,91.54492877,375.0,Truss with RCC Slab
Z1031,6940,Link,,Bridge start,22.9561111,91.5461941,379.0,Bridge
Z1031,6941,Link,,Bridge end,22.9541944,91.5492219,14.0,Bridge
Z1031,6942,Link,,Chittagong 79 km,22.9541111,91.5493052,533.0,KmPost
Z1031,6943,Bridge,A,SLAB CULVERT,22.95309985,91.54969741,3.0,Box Culvert
Z1031,6944,Link,,Box Culvert,22.9500278,91.5508889,550.0,Culvert
Z1031,6945,Link,,"Chittagomg 76 Shitakundu 38km, Figur omited oposit",22.9469997,91.55475,261.0,KmPost
Z1031,6946,Bridge,C,Truss with steel deck,22.94777049,91.55376717,64.5,Truss with Steel Deck
Z1031,6947,Link,,Bridge start,22.9446941,91.5548611,14.0,Bridge
Z1031,6948,Link,,Bridge end / Km post missing,22.9381663,91.5536667,1429.0,Bridge / KmPost
Z1031,6949,Link,,Box Culvert,22.9318604,91.553,218.0,Culvert
Z1031,6950,Bridge,A,baliy brideg,22.93365641,91.55318989,8.8,Baily with Steel Deck
Z1031,6951,Intersection,,Road end at Intersection with R151 at Karerhat.,22.9298327,91.5527778,0.0,Others
Z1034,2276,Intersection,,Start of road from Intersection of N104 & Z1031 at Shahid Minar more.,23.0096667,91.3994163,1000.0,Others
Z1034,6953,Link,,Km post missing,23.0025556,91.4042222,77.0,KmPost
Z1034,6954,Link,,3 Cell Box culvert,23.0019444,91.4045556,923.0,Culvert
Z1034,6955,Bridge,A,.,23.00174366,91.40461928,19.1,Box Culvert
Z1034,6956,Link,,Km post missing,22.9938886,91.4071111,652.0,KmPost
Z1034,463,Intersection,,Start of Natianal Highway N1,22.9877774,91.41,58.0,CrossRoad
Z1034,6958,Link,,Overlapping on road N1,22.985833,91.412,290.0,Others
Z1034,6959,Link,,Start of Z 1034,22.9838608,91.4120278,270.0,KmPost
Z1034,6960,Link,,Box Culvert,22.9814438,91.412,439.0,Culvert
Z1034,6961,Bridge,A,.,22.97832115,91.41191142,5.65,Box Culvert
Z1034,6962,Link,,Sonagazi 16 km,22.9775271,91.4118889,183.0,KmPost
Z1034,6963,Bridge,A,.,22.97277248,91.41131769,3.0,Slab Culvert
Z1034,6964,Link,,Box culvert,22.9758882,91.4118889,383.0,Culvert
Z1034,6965,Bridge,A,.,22.96785111,91.40843026,3.4,Slab Culvert
Z1034,6966,Link,,Box culvert,22.9725549,91.4112778,292.0,Culvert
Z1034,6967,Link,,Box culvert (Hazir bazar),22.9704438,91.4096389,142.0,Culvert
Z1034,6968,Link,,Km post missing,22.9694716,91.4088056,622.0,KmPost
Z1034,6969,Link,,Box culvert,22.9641944,91.4075833,281.0,Culvert
Z1034,6970,Bridge,C,.,22.96109116,91.40760897,3.5,Slab Culvert
Z1034,6971,Link,,Box culvert,22.9616958,91.40760397,97.0,Culvert
Z1034,6972,Bridge,C,.,22.95845125,91.4078035,3.4,Slab Culvert
Z1034,6973,Link,,Km post missing,22.9608333,91.4076111,237.0,KmPost
Z1034,6974,Link,,Box culvert,22.95875,91.4077778,294.0,Culvert
Z1034,6975,Bridge,A,.,22.95563009,91.40802133,3.5,Slab Culvert
Z1034,6976,Link,,Box culvert,22.9561667,91.408,469.0,Culvert
Z1034,6977,Bridge,A,.,22.95330478,91.40811374,3.5,Slab Culvert
Z1034,6978,Link,,Km post missing,22.9519722,91.4081667,220.0,KmPost
Z1034,6979,Link,,Box culvert,22.9500556,91.4078611,555.0,Culvert
Z1034,6980,Bridge,C,.,22.94687535,91.40724681,3.4,Slab Culvert
Z1034,6981,Bridge,A,.,22.94227482,91.40651134,3.4,Slab Culvert
Z1034,6982,Link,,Box culvert,22.9451663,91.4069167,225.0,Culvert
Z1034,6983,Link,,Km post missing,22.9432497,91.4065,272.0,KmPost
Z1034,6984,Link,,Box culvert,22.9408608,91.4065278,680.0,Culvert
Z1034,6985,Bridge,A,.,22.93802001,91.40672323,10.2,Box Culvert
Z1034,6986,Link,,Box culvert,22.9348052,91.4069444,112.0,Culvert
Z1034,6987,Bridge,A,.,22.93190055,91.40785616,3.9,Slab Culvert
